tradeday_ID,Symbol,Open,High,Low,Close,Date,Weekday
11533,SPX,93.3,93.79,91.87,92.33,1974-02-11,Monday
11534,SPX,92.33,92.54,90.26,90.66,1974-02-12,Tuesday
11535,SPX,90.66,91.6,89.53,90.94,1974-02-13,Wednesday
11536,SPX,90.94,92.13,90.37,90.98,1974-02-14,Thursday
11537,SPX,90.98,91.89,90.17,90.95,1974-02-15,Friday
11538,SPX,90.95,92.98,90.62,92.27,1974-02-19,Tuesday
11539,SPX,92.27,94.44,91.68,92.12,1974-02-20,Wednesday
11540,SPX,92.12,93.92,91.34,93.44,1974-02-21,Thursday
11541,SPX,93.44,95.19,93.2,94.71,1974-02-22,Friday
11542,SPX,94.71,96.19,94.08,95.39,1974-02-25,Monday
11543,SPX,95.39,95.96,94.24,95.03,1974-02-26,Tuesday
11544,SPX,95.03,96.38,94.2,96.0,1974-02-27,Wednesday
11545,SPX,96.0,97.43,95.49,96.4,1974-02-28,Thursday
11546,SPX,96.4,96.98,95.2,96.22,1974-03-01,Friday
11547,SPX,96.22,96.4,94.81,95.53,1974-03-04,Monday
11548,SPX,95.53,95.95,94.19,95.53,1974-03-05,Tuesday
11549,SPX,95.98,98.17,95.98,97.32,1974-03-06,Wednesday
11550,SPX,97.32,98.57,96.54,97.98,1974-03-07,Thursday
11551,SPX,97.98,98.2,96.37,96.94,1974-03-08,Friday
11552,SPX,96.94,98.28,95.77,97.78,1974-03-11,Monday
11553,SPX,97.78,99.4,96.38,98.88,1974-03-12,Tuesday
11554,SPX,98.88,100.02,97.97,99.15,1974-03-13,Wednesday
11555,SPX,99.15,100.73,98.72,99.74,1974-03-14,Thursday
11556,SPX,99.74,101.05,98.8,99.65,1974-03-15,Friday
11557,SPX,99.65,99.99,98.22,99.28,1974-03-18,Monday
11558,SPX,99.28,99.71,97.62,98.05,1974-03-19,Tuesday
11559,SPX,98.05,98.2,96.63,97.23,1974-03-20,Wednesday
11560,SPX,97.23,98.22,96.67,97.57,1974-03-21,Thursday
11561,SPX,97.57,98.59,96.82,97.34,1974-03-22,Friday
11562,SPX,97.34,98.04,96.35,97.27,1974-03-25,Monday
11563,SPX,97.27,98.02,95.69,97.64,1974-03-26,Tuesday
11564,SPX,97.64,98.66,97.11,97.95,1974-03-27,Wednesday
11565,SPX,97.95,98.26,96.32,96.59,1974-03-28,Thursday
11566,SPX,96.2,96.2,94.36,94.82,1974-03-29,Friday
11567,SPX,94.82,95.12,93.44,93.98,1974-04-01,Monday
11568,SPX,93.98,94.68,92.82,93.25,1974-04-02,Tuesday
11569,SPX,93.25,94.15,92.59,93.35,1974-04-03,Wednesday
11570,SPX,93.35,94.7,92.94,94.33,1974-04-04,Thursday
11571,SPX,94.33,95.14,93.55,94.33,1974-04-05,Friday
11572,SPX,94.24,94.24,92.55,93.01,1974-04-08,Monday
11573,SPX,93.0,93.0,91.5,92.03,1974-04-09,Tuesday
11574,SPX,92.03,93.28,91.61,92.61,1974-04-10,Wednesday
11575,SPX,92.61,93.52,91.89,92.4,1974-04-11,Thursday
11576,SPX,92.4,92.92,91.55,92.12,1974-04-15,Monday
11577,SPX,92.12,92.94,91.49,92.05,1974-04-16,Tuesday
11578,SPX,92.05,94.06,92.05,93.66,1974-04-17,Wednesday
11579,SPX,93.66,95.04,93.12,94.36,1974-04-18,Thursday
11580,SPX,94.36,95.42,93.75,94.78,1974-04-19,Friday
11581,SPX,94.77,94.77,93.2,93.75,1974-04-22,Monday
11582,SPX,93.75,94.12,92.71,93.38,1974-04-23,Tuesday
11583,SPX,93.38,93.51,91.53,91.81,1974-04-24,Wednesday
11584,SPX,91.81,91.82,89.91,90.3,1974-04-25,Thursday
11585,SPX,90.3,90.53,88.62,89.57,1974-04-26,Friday
11586,SPX,89.57,91.1,89.06,90.18,1974-04-29,Monday
11587,SPX,90.18,90.78,89.02,90.0,1974-04-30,Tuesday
11588,SPX,90.0,91.09,89.38,90.31,1974-05-01,Wednesday
11589,SPX,90.31,93.03,89.82,92.22,1974-05-02,Thursday
11590,SPX,92.22,93.59,91.46,92.09,1974-05-03,Friday
11591,SPX,92.09,92.27,90.59,91.29,1974-05-06,Monday
11592,SPX,91.29,91.6,90.13,91.12,1974-05-07,Tuesday
11593,SPX,91.12,92.36,90.69,91.46,1974-05-08,Wednesday
11594,SPX,91.46,92.34,90.71,91.64,1974-05-09,Thursday
11595,SPX,91.64,93.49,91.27,92.96,1974-05-10,Friday
11596,SPX,92.96,93.57,91.03,91.47,1974-05-13,Monday
11597,SPX,91.47,91.72,89.91,90.66,1974-05-14,Tuesday
11598,SPX,90.66,91.68,90.05,90.69,1974-05-15,Wednesday
11599,SPX,90.69,91.22,89.65,90.45,1974-05-16,Thursday
11600,SPX,90.45,91.31,89.36,89.72,1974-05-17,Friday
11601,SPX,89.53,89.53,87.67,88.21,1974-05-20,Monday
11602,SPX,88.21,89.09,87.19,87.86,1974-05-21,Tuesday
11603,SPX,87.86,88.98,87.19,87.91,1974-05-22,Wednesday
11604,SPX,87.91,88.79,86.72,87.09,1974-05-23,Thursday
11605,SPX,87.09,87.98,86.12,87.29,1974-05-24,Friday
11606,SPX,87.29,89.27,87.2,88.58,1974-05-28,Tuesday
11607,SPX,88.58,89.37,87.69,88.37,1974-05-29,Wednesday
11608,SPX,88.37,88.84,86.52,86.89,1974-05-30,Thursday
11609,SPX,86.89,88.09,85.87,87.43,1974-05-31,Friday
11610,SPX,87.43,88.02,86.19,87.28,1974-06-03,Monday
11611,SPX,87.28,89.4,86.78,89.1,1974-06-04,Tuesday
11612,SPX,89.1,91.13,89.09,90.14,1974-06-05,Wednesday
11613,SPX,90.14,91.42,89.04,90.31,1974-06-06,Thursday
11614,SPX,90.31,92.31,89.71,91.96,1974-06-07,Friday
11615,SPX,91.96,93.76,91.74,92.55,1974-06-10,Monday
11616,SPX,92.55,93.64,91.53,93.1,1974-06-11,Tuesday
11617,SPX,93.1,93.57,91.76,92.28,1974-06-12,Wednesday
11618,SPX,92.28,92.61,90.89,92.06,1974-06-13,Thursday
11619,SPX,92.06,93.33,91.48,92.34,1974-06-14,Friday
11620,SPX,92.23,92.23,90.73,91.3,1974-06-17,Monday
11621,SPX,91.3,91.34,89.63,90.04,1974-06-18,Tuesday
11622,SPX,90.04,90.53,88.92,89.45,1974-06-19,Wednesday
11623,SPX,89.45,89.8,88.39,88.84,1974-06-20,Thursday
11624,SPX,88.84,89.35,87.8,88.21,1974-06-21,Friday
11625,SPX,88.21,88.31,86.77,87.46,1974-06-24,Monday
11626,SPX,87.46,88.38,86.7,87.69,1974-06-25,Tuesday
11627,SPX,87.69,89.48,87.67,88.98,1974-06-26,Wednesday
11628,SPX,88.98,89.12,87.3,87.61,1974-06-27,Thursday
11629,SPX,87.61,87.61,85.88,86.31,1974-06-28,Friday
11630,SPX,86.31,86.78,85.13,86.0,1974-07-01,Monday
11631,SPX,86.0,86.89,85.32,86.02,1974-07-02,Tuesday
11632,SPX,86.02,86.26,83.98,84.3,1974-07-03,Wednesday
11633,SPX,84.3,85.15,83.46,84.25,1974-07-05,Friday
11634,SPX,84.25,84.45,83.17,83.66,1974-07-08,Monday
11635,SPX,83.13,83.13,80.48,81.09,1974-07-09,Tuesday
11636,SPX,81.09,82.5,80.35,81.48,1974-07-10,Wednesday
11637,SPX,81.48,82.22,79.74,79.99,1974-07-11,Thursday
11638,SPX,79.99,81.08,79.08,79.89,1974-07-12,Friday
11639,SPX,80.97,83.65,80.97,83.15,1974-07-15,Monday
11640,SPX,83.15,84.89,82.65,83.78,1974-07-16,Tuesday
11641,SPX,83.78,83.85,82.14,82.81,1974-07-17,Wednesday
11642,SPX,82.81,84.13,81.7,83.7,1974-07-18,Thursday
11643,SPX,83.7,85.39,83.13,83.78,1974-07-19,Friday
11644,SPX,83.78,84.67,82.87,83.54,1974-07-22,Monday
11645,SPX,83.54,84.44,82.59,83.81,1974-07-23,Tuesday
11646,SPX,83.81,85.63,83.67,84.65,1974-07-24,Wednesday
11647,SPX,84.65,85.64,83.61,84.99,1974-07-25,Thursday
11648,SPX,84.99,85.67,83.13,83.98,1974-07-26,Friday
11649,SPX,83.98,84.17,82.0,82.4,1974-07-29,Monday
11650,SPX,82.02,82.02,80.22,80.94,1974-07-30,Tuesday
11651,SPX,80.94,81.52,79.58,80.5,1974-07-31,Wednesday
11652,SPX,80.5,80.82,78.96,79.31,1974-08-01,Thursday
11653,SPX,79.31,80.02,77.97,78.75,1974-08-02,Friday
11654,SPX,78.75,79.39,77.84,78.59,1974-08-05,Monday
11655,SPX,78.59,80.31,78.03,79.29,1974-08-06,Tuesday
11656,SPX,79.78,82.65,79.78,80.52,1974-08-07,Wednesday
11657,SPX,80.52,82.93,80.13,82.65,1974-08-08,Thursday
11658,SPX,82.65,83.53,80.86,81.57,1974-08-09,Friday
11659,SPX,81.57,81.88,80.11,80.86,1974-08-12,Monday
11660,SPX,80.86,81.26,79.3,79.75,1974-08-13,Tuesday
11661,SPX,79.75,79.95,77.83,78.49,1974-08-14,Wednesday
11662,SPX,76.73,76.73,76.73,76.73,1974-08-15,Thursday
11663,SPX,76.73,77.52,75.19,76.3,1974-08-16,Friday
11664,SPX,76.3,77.02,75.29,75.67,1974-08-19,Monday
11665,SPX,75.65,75.65,73.78,74.57,1974-08-20,Tuesday
11666,SPX,74.57,76.11,73.82,74.95,1974-08-21,Wednesday
11667,SPX,74.95,75.5,73.16,73.51,1974-08-22,Thursday
11668,SPX,73.51,74.05,71.61,72.8,1974-08-23,Friday
11669,SPX,72.8,73.71,70.75,71.55,1974-08-26,Monday
11670,SPX,71.55,73.17,70.42,72.16,1974-08-27,Tuesday
11671,SPX,72.16,72.5,70.5,70.94,1974-08-28,Wednesday
11672,SPX,70.94,72.17,70.13,70.76,1974-08-29,Thursday
11673,SPX,70.76,71.22,69.37,69.99,1974-08-30,Friday
11674,SPX,70.22,72.68,70.22,72.15,1974-09-03,Tuesday
11675,SPX,72.15,73.01,70.28,70.52,1974-09-04,Wednesday
11676,SPX,69.85,69.85,67.64,68.69,1974-09-05,Thursday
11677,SPX,68.69,71.3,68.65,70.87,1974-09-06,Friday
11678,SPX,70.87,72.42,70.08,71.42,1974-09-09,Monday
11679,SPX,71.35,71.35,69.38,69.72,1974-09-10,Tuesday
11680,SPX,69.72,70.47,68.55,69.24,1974-09-11,Wednesday
11681,SPX,69.24,70.0,68.22,68.55,1974-09-12,Thursday
11682,SPX,68.54,68.54,66.22,66.71,1974-09-13,Friday
11683,SPX,66.71,66.91,64.74,65.2,1974-09-16,Monday
11684,SPX,65.2,66.92,64.15,66.26,1974-09-17,Tuesday
11685,SPX,66.45,68.84,66.45,67.38,1974-09-18,Wednesday
11686,SPX,67.38,68.14,65.92,67.72,1974-09-19,Thursday
11687,SPX,68.36,70.76,68.36,70.09,1974-09-20,Friday
11688,SPX,70.09,71.12,68.62,70.14,1974-09-23,Monday
11689,SPX,70.14,71.02,68.79,69.42,1974-09-24,Tuesday
11690,SPX,69.03,69.03,67.42,68.02,1974-09-25,Wednesday
11691,SPX,68.02,69.77,66.86,67.57,1974-09-26,Thursday
11692,SPX,67.4,67.4,65.79,66.46,1974-09-27,Friday
11693,SPX,66.46,67.09,64.58,64.94,1974-09-30,Monday
11694,SPX,64.85,64.85,62.52,63.54,1974-10-01,Tuesday
11695,SPX,63.54,64.37,61.75,63.39,1974-10-02,Wednesday
11696,SPX,63.39,64.62,62.74,63.38,1974-10-03,Thursday
11697,SPX,63.38,63.48,61.66,62.28,1974-10-04,Friday
11698,SPX,62.28,63.23,60.96,62.34,1974-10-07,Monday
11699,SPX,62.78,65.4,62.78,64.95,1974-10-08,Tuesday
11700,SPX,64.95,66.07,63.95,64.84,1974-10-09,Wednesday
11701,SPX,64.84,68.15,63.74,67.82,1974-10-10,Thursday
11702,SPX,68.3,71.48,68.3,69.79,1974-10-11,Friday
11703,SPX,69.79,71.99,68.8,71.14,1974-10-14,Monday
11704,SPX,71.17,74.43,71.17,72.74,1974-10-15,Tuesday
11705,SPX,72.74,73.35,70.61,71.44,1974-10-16,Wednesday
11706,SPX,71.44,71.98,69.54,70.33,1974-10-17,Thursday
11707,SPX,70.33,72.0,69.41,71.17,1974-10-18,Friday
11708,SPX,71.2,73.34,71.2,72.28,1974-10-21,Monday
11709,SPX,72.28,73.92,71.24,73.5,1974-10-22,Tuesday
11710,SPX,73.5,75.09,72.55,73.13,1974-10-23,Wednesday
11711,SPX,72.81,72.81,70.4,71.03,1974-10-24,Thursday
11712,SPX,70.98,70.98,68.8,70.22,1974-10-25,Friday
11713,SPX,70.22,71.59,69.46,70.12,1974-10-28,Monday
11714,SPX,70.12,70.67,68.89,70.09,1974-10-29,Tuesday
11715,SPX,70.49,73.19,70.49,72.83,1974-10-30,Wednesday
11716,SPX,72.83,75.45,72.4,74.31,1974-10-31,Thursday
11717,SPX,74.31,75.9,73.15,73.9,1974-11-01,Friday
11718,SPX,73.9,74.85,72.68,73.88,1974-11-04,Monday
11719,SPX,73.8,73.8,71.93,73.08,1974-11-05,Tuesday
11720,SPX,73.08,75.36,72.49,75.11,1974-11-06,Wednesday
11721,SPX,75.11,77.41,74.23,74.75,1974-11-07,Thursday
11722,SPX,74.75,76.3,73.85,75.21,1974-11-08,Friday
11723,SPX,75.21,76.0,74.01,74.91,1974-11-11,Monday
11724,SPX,74.91,75.7,74.04,75.15,1974-11-12,Tuesday
11725,SPX,75.15,75.59,73.34,73.67,1974-11-13,Wednesday
11726,SPX,73.67,74.25,72.32,73.35,1974-11-14,Thursday
11727,SPX,73.35,74.54,72.53,73.06,1974-11-15,Friday
11728,SPX,73.06,73.27,71.41,71.91,1974-11-18,Monday
11729,SPX,71.1,71.1,68.95,69.27,1974-11-19,Tuesday
11730,SPX,69.27,69.71,67.66,68.2,1974-11-20,Wednesday
11731,SPX,68.2,69.25,67.36,67.9,1974-11-21,Thursday
11732,SPX,67.9,68.94,66.85,68.18,1974-11-22,Friday
11733,SPX,68.24,70.0,68.24,68.9,1974-11-25,Monday
11734,SPX,68.9,69.68,67.79,68.83,1974-11-26,Tuesday
11735,SPX,68.83,70.36,68.19,69.47,1974-11-27,Wednesday
11736,SPX,69.47,71.31,69.17,69.94,1974-11-29,Friday
11737,SPX,69.94,70.49,69.18,69.97,1974-12-02,Monday
11738,SPX,69.8,69.8,67.81,68.11,1974-12-03,Tuesday
11739,SPX,68.11,68.13,66.62,67.17,1974-12-04,Wednesday
11740,SPX,67.17,68.32,66.61,67.41,1974-12-05,Thursday
11741,SPX,67.41,68.0,65.9,66.13,1974-12-06,Friday
11742,SPX,66.13,66.2,64.4,65.01,1974-12-09,Monday
11743,SPX,65.01,66.29,64.13,65.6,1974-12-10,Tuesday
11744,SPX,65.88,68.17,65.88,67.28,1974-12-11,Wednesday
11745,SPX,67.28,69.03,66.83,67.67,1974-12-12,Thursday
11746,SPX,67.67,68.61,66.56,67.45,1974-12-13,Friday
11747,SPX,67.45,68.15,66.32,67.07,1974-12-16,Monday
11748,SPX,67.07,67.74,66.02,66.46,1974-12-17,Tuesday
11749,SPX,66.46,67.92,65.86,67.58,1974-12-18,Wednesday
11750,SPX,67.58,69.01,67.3,67.9,1974-12-19,Thursday
11751,SPX,67.9,68.62,66.93,67.65,1974-12-20,Friday
11752,SPX,67.65,67.93,66.36,66.91,1974-12-23,Monday
11753,SPX,66.91,67.18,65.34,65.96,1974-12-24,Tuesday
11754,SPX,65.96,67.25,65.86,66.88,1974-12-26,Thursday
11755,SPX,66.88,68.19,66.62,67.44,1974-12-27,Friday
11756,SPX,67.44,67.99,66.49,67.14,1974-12-30,Monday
11757,SPX,67.14,67.65,66.23,67.16,1974-12-31,Tuesday
11758,SPX,67.16,69.04,67.15,68.56,1975-01-02,Thursday
11759,SPX,68.65,70.92,68.65,70.23,1975-01-03,Friday
11760,SPX,70.23,71.64,69.29,70.71,1975-01-06,Monday
11761,SPX,70.71,72.24,70.33,71.07,1975-01-07,Tuesday
11762,SPX,71.07,71.75,69.92,71.02,1975-01-08,Wednesday
11763,SPX,71.02,71.53,69.65,70.04,1975-01-09,Thursday
11764,SPX,70.04,71.42,69.04,71.17,1975-01-10,Friday
11765,SPX,71.6,73.75,71.6,72.61,1975-01-13,Monday
11766,SPX,72.61,73.81,71.83,72.31,1975-01-14,Tuesday
11767,SPX,72.31,72.7,71.02,71.68,1975-01-15,Wednesday
11768,SPX,71.68,72.77,70.45,72.14,1975-01-16,Thursday
11769,SPX,72.14,72.93,71.26,72.05,1975-01-17,Friday
11770,SPX,72.05,72.36,70.56,70.96,1975-01-20,Monday
11771,SPX,70.96,71.46,69.8,71.08,1975-01-21,Tuesday
11772,SPX,71.08,72.04,70.25,70.7,1975-01-22,Wednesday
11773,SPX,70.7,71.97,69.86,71.74,1975-01-23,Thursday
11774,SPX,71.74,73.11,71.09,72.07,1975-01-24,Friday
11775,SPX,72.07,73.57,71.55,72.98,1975-01-27,Monday
11776,SPX,73.76,76.03,73.76,75.37,1975-01-28,Tuesday
11777,SPX,75.37,77.59,75.36,76.03,1975-01-29,Wednesday
11778,SPX,76.03,78.03,75.23,77.26,1975-01-30,Thursday
11779,SPX,77.26,78.69,75.82,76.21,1975-01-31,Friday
11780,SPX,76.21,77.72,75.41,76.98,1975-02-03,Monday
11781,SPX,76.98,78.55,76.36,77.82,1975-02-04,Tuesday
11782,SPX,77.82,78.37,76.0,77.61,1975-02-05,Wednesday
11783,SPX,77.61,79.4,76.81,78.95,1975-02-06,Thursday
11784,SPX,78.95,80.72,78.09,78.56,1975-02-07,Friday
11785,SPX,78.56,79.12,77.0,78.63,1975-02-10,Monday
11786,SPX,78.63,79.4,77.77,78.36,1975-02-11,Tuesday
11787,SPX,78.36,79.07,77.38,78.58,1975-02-12,Wednesday
11788,SPX,78.58,80.21,77.94,79.92,1975-02-13,Thursday
11789,SPX,79.98,82.53,79.98,81.01,1975-02-14,Friday
11790,SPX,81.01,82.33,80.13,81.5,1975-02-18,Tuesday
11791,SPX,81.5,82.45,80.16,80.93,1975-02-19,Wednesday
11792,SPX,80.93,81.94,79.83,81.44,1975-02-20,Thursday
11793,SPX,81.44,82.78,80.82,82.21,1975-02-21,Friday
11794,SPX,82.21,83.56,81.72,82.62,1975-02-24,Monday
11795,SPX,82.62,82.71,80.87,81.44,1975-02-25,Tuesday
11796,SPX,81.09,81.09,79.05,79.53,1975-02-26,Wednesday
11797,SPX,79.53,80.89,78.91,80.37,1975-02-27,Thursday
11798,SPX,80.37,81.64,80.06,80.77,1975-02-28,Friday
11799,SPX,80.77,82.02,80.07,81.59,1975-03-03,Monday
11800,SPX,81.59,83.46,81.32,83.03,1975-03-04,Tuesday
11801,SPX,83.03,85.43,82.85,83.56,1975-03-05,Wednesday
11802,SPX,83.56,84.71,82.16,83.9,1975-03-06,Thursday
11803,SPX,83.9,84.17,81.94,83.69,1975-03-07,Friday
11804,SPX,83.69,85.14,83.25,84.3,1975-03-10,Monday
11805,SPX,84.3,85.47,83.43,84.95,1975-03-11,Tuesday
11806,SPX,84.95,85.89,83.8,84.36,1975-03-12,Wednesday
11807,SPX,84.36,84.73,82.87,83.59,1975-03-13,Thursday
11808,SPX,83.59,84.26,82.52,83.74,1975-03-14,Friday
11809,SPX,83.74,85.43,83.5,84.76,1975-03-17,Monday
11810,SPX,84.76,86.52,84.39,86.01,1975-03-18,Tuesday
11811,SPX,86.01,87.08,84.75,85.13,1975-03-19,Wednesday
11812,SPX,85.13,85.17,83.43,84.34,1975-03-20,Thursday
11813,SPX,84.34,85.3,83.02,83.61,1975-03-21,Friday
11814,SPX,83.61,84.11,82.52,83.39,1975-03-24,Monday
11815,SPX,82.39,82.39,80.6,81.42,1975-03-25,Tuesday
11816,SPX,81.42,82.67,80.08,82.06,1975-03-26,Wednesday
11817,SPX,82.16,84.24,82.16,83.59,1975-03-27,Thursday
11818,SPX,83.59,84.88,83.04,83.85,1975-03-31,Monday
11819,SPX,83.85,84.62,82.84,83.36,1975-04-01,Tuesday
11820,SPX,83.36,83.59,81.98,82.64,1975-04-02,Wednesday
11821,SPX,82.64,83.57,81.8,82.43,1975-04-03,Thursday
11822,SPX,82.43,82.84,80.88,81.51,1975-04-04,Friday
11823,SPX,81.51,81.9,80.29,80.88,1975-04-07,Monday
11824,SPX,80.88,81.11,79.66,80.35,1975-04-08,Tuesday
11825,SPX,80.35,81.65,80.13,80.99,1975-04-09,Wednesday
11826,SPX,80.99,83.22,80.91,82.84,1975-04-10,Thursday
11827,SPX,82.84,84.7,82.68,83.77,1975-04-11,Friday
11828,SPX,83.77,84.68,82.93,84.18,1975-04-14,Monday
11829,SPX,84.18,86.12,83.98,85.6,1975-04-15,Tuesday
11830,SPX,85.6,87.24,85.03,86.3,1975-04-16,Wednesday
11831,SPX,86.3,87.1,84.93,86.6,1975-04-17,Thursday
11832,SPX,86.6,88.79,86.43,87.25,1975-04-18,Friday
11833,SPX,87.25,87.59,85.53,86.3,1975-04-21,Monday
11834,SPX,86.3,87.99,85.92,87.23,1975-04-22,Tuesday
11835,SPX,87.23,88.64,86.58,87.09,1975-04-23,Wednesday
11836,SPX,87.09,87.42,85.65,86.12,1975-04-24,Thursday
11837,SPX,86.12,86.92,85.0,86.04,1975-04-25,Friday
11838,SPX,86.04,87.5,85.62,86.62,1975-04-28,Monday
11839,SPX,86.62,87.33,85.54,86.23,1975-04-29,Tuesday
11840,SPX,86.23,86.79,85.04,85.64,1975-04-30,Wednesday
11841,SPX,85.64,87.61,85.0,87.3,1975-05-01,Thursday
11842,SPX,87.3,89.1,86.94,88.1,1975-05-02,Friday
11843,SPX,88.1,89.98,87.91,89.22,1975-05-05,Monday
11844,SPX,89.22,90.82,88.26,90.08,1975-05-06,Tuesday
11845,SPX,90.08,90.86,88.15,88.64,1975-05-07,Wednesday
11846,SPX,88.64,89.75,87.6,89.08,1975-05-08,Thursday
11847,SPX,89.08,90.13,88.23,89.56,1975-05-09,Friday
11848,SPX,89.56,91.24,89.33,90.53,1975-05-12,Monday
11849,SPX,90.53,91.67,89.91,90.61,1975-05-13,Tuesday
11850,SPX,90.61,92.26,89.99,91.58,1975-05-14,Wednesday
11851,SPX,91.58,93.23,91.17,92.27,1975-05-15,Thursday
11852,SPX,92.27,93.51,90.94,91.41,1975-05-16,Friday
11853,SPX,91.41,91.59,89.74,90.43,1975-05-19,Monday
11854,SPX,90.43,91.07,88.98,90.53,1975-05-20,Tuesday
11855,SPX,90.53,91.45,89.58,90.07,1975-05-21,Wednesday
11856,SPX,90.07,90.25,88.47,89.06,1975-05-22,Thursday
11857,SPX,89.06,90.3,88.35,89.39,1975-05-23,Friday
11858,SPX,89.39,91.02,89.3,90.58,1975-05-27,Tuesday
11859,SPX,90.58,91.29,89.6,90.34,1975-05-28,Wednesday
11860,SPX,90.34,91.14,89.07,89.71,1975-05-29,Thursday
11861,SPX,89.71,90.59,88.83,89.68,1975-05-30,Friday
11862,SPX,89.87,91.62,89.87,91.15,1975-06-02,Monday
11863,SPX,91.32,93.41,91.32,92.58,1975-06-03,Tuesday
11864,SPX,92.58,93.76,91.88,92.89,1975-06-04,Wednesday
11865,SPX,92.89,93.61,91.82,92.6,1975-06-05,Thursday
11866,SPX,92.6,93.16,91.41,92.69,1975-06-06,Friday
11867,SPX,92.69,93.6,91.75,92.48,1975-06-09,Monday
11868,SPX,92.48,92.87,90.91,91.21,1975-06-10,Tuesday
11869,SPX,91.21,91.21,89.46,90.44,1975-06-11,Wednesday
11870,SPX,90.44,91.67,90.0,90.55,1975-06-12,Thursday
11871,SPX,90.55,91.36,89.64,90.08,1975-06-13,Friday
11872,SPX,90.08,91.06,89.3,90.52,1975-06-16,Monday
11873,SPX,90.52,91.85,90.12,91.46,1975-06-17,Tuesday
11874,SPX,91.46,92.22,90.17,90.58,1975-06-18,Wednesday
11875,SPX,90.58,91.07,89.6,90.39,1975-06-19,Thursday
11876,SPX,90.39,92.37,90.12,92.02,1975-06-20,Friday
11877,SPX,92.02,93.75,91.83,92.61,1975-06-23,Monday
11878,SPX,92.61,93.98,91.81,93.62,1975-06-24,Tuesday
11879,SPX,93.62,95.23,93.31,94.19,1975-06-25,Wednesday
11880,SPX,94.19,95.29,93.53,94.62,1975-06-26,Thursday
11881,SPX,94.62,95.72,93.88,94.81,1975-06-27,Friday
11882,SPX,94.81,95.66,94.1,94.81,1975-06-30,Monday
11883,SPX,94.81,95.85,94.3,95.19,1975-07-01,Tuesday
11884,SPX,95.19,95.73,94.13,94.85,1975-07-02,Wednesday
11885,SPX,94.85,94.91,93.37,94.18,1975-07-03,Thursday
11886,SPX,94.18,95.04,93.49,94.36,1975-07-07,Monday
11887,SPX,94.36,94.82,93.16,93.54,1975-07-08,Tuesday
11888,SPX,93.54,94.03,92.51,93.39,1975-07-09,Wednesday
11889,SPX,93.39,95.22,93.38,94.8,1975-07-10,Thursday
11890,SPX,94.8,96.19,94.25,94.81,1975-07-11,Friday
11891,SPX,94.81,95.69,93.83,94.66,1975-07-14,Monday
11892,SPX,94.66,95.76,94.04,95.19,1975-07-15,Tuesday
11893,SPX,95.19,96.58,94.71,95.61,1975-07-16,Wednesday
11894,SPX,95.61,96.37,94.2,94.61,1975-07-17,Thursday
11895,SPX,94.61,95.03,92.99,93.63,1975-07-18,Friday
11896,SPX,93.63,93.96,92.39,93.2,1975-07-21,Monday
11897,SPX,93.2,93.93,92.03,92.44,1975-07-22,Tuesday
11898,SPX,92.44,92.49,90.63,91.45,1975-07-23,Wednesday
11899,SPX,91.45,92.15,89.83,90.18,1975-07-24,Thursday
11900,SPX,90.18,90.95,88.9,90.07,1975-07-25,Friday
11901,SPX,90.07,90.72,88.72,89.29,1975-07-28,Monday
11902,SPX,89.29,89.68,88.02,88.69,1975-07-29,Tuesday
11903,SPX,88.69,89.91,87.71,88.19,1975-07-30,Wednesday
11904,SPX,88.19,89.49,87.68,88.83,1975-07-31,Thursday
11905,SPX,88.83,90.07,88.31,88.75,1975-08-01,Friday
11906,SPX,88.75,89.04,87.46,87.99,1975-08-04,Monday
11907,SPX,87.99,88.17,86.68,87.15,1975-08-05,Tuesday
11908,SPX,87.15,87.81,85.89,86.23,1975-08-06,Wednesday
11909,SPX,86.23,87.04,85.34,86.25,1975-08-07,Thursday
11910,SPX,86.25,87.24,85.69,86.3,1975-08-08,Friday
11911,SPX,86.3,87.0,85.52,86.02,1975-08-11,Monday
11912,SPX,86.02,86.89,85.34,86.55,1975-08-12,Tuesday
11913,SPX,86.55,88.17,86.49,87.12,1975-08-13,Wednesday
11914,SPX,87.12,87.41,85.61,85.97,1975-08-14,Thursday
11915,SPX,85.97,86.34,85.02,85.6,1975-08-15,Friday
11916,SPX,85.6,86.76,85.33,86.36,1975-08-18,Monday
11917,SPX,86.36,87.21,85.76,86.2,1975-08-19,Tuesday
11918,SPX,86.2,86.47,84.66,84.95,1975-08-20,Wednesday
11919,SPX,84.78,84.78,82.76,83.22,1975-08-21,Thursday
11920,SPX,83.22,84.15,82.21,83.07,1975-08-22,Friday
11921,SPX,83.07,84.61,82.79,84.28,1975-08-25,Monday
11922,SPX,84.28,85.58,84.06,85.06,1975-08-26,Tuesday
11923,SPX,85.06,85.4,83.65,83.96,1975-08-27,Wednesday
11924,SPX,83.96,84.79,83.35,84.43,1975-08-28,Thursday
11925,SPX,84.68,86.64,84.68,86.4,1975-08-29,Friday
11926,SPX,86.4,87.73,86.1,86.88,1975-09-02,Tuesday
11927,SPX,86.88,87.42,85.21,85.48,1975-09-03,Wednesday
11928,SPX,85.48,86.38,84.62,86.03,1975-09-04,Thursday
11929,SPX,86.03,86.91,85.29,86.2,1975-09-05,Friday
11930,SPX,86.2,86.49,85.19,85.62,1975-09-08,Monday
